t0,t1,t2,t3,t4,t5 ,x,y,z
0.26064,1.6724,-1.5557,0.057832,0,0,0.16628945869926173,0.04435055429494398,0.12
0.39172,1.5954,-1.4827,0.061773,0,0,0.16621994513322622,0.06865996766833468,0.12
0.46388,1.5357,-1.4227,0.061521,0,0,0.16617121899246245,0.08313388597613365,0.12
0.46388,1.5357,-1.4227,0.061521,0,0,0.16617121899246245,0.08313388597613365,0.12
0.49816,1.5144,-1.4006,0.060728,0,0,0.16508353043637,0.08979153142851032,0.12
0.6752,1.7698,-1.6412,0.045989,0,0,0.12668428556492542,0.1014428383641374,0.12
0.76891,1.8771,-1.7268,0.024142,0,0,0.10890553736694866,0.10537217129521037,0.12
0.86048,1.9494,-1.7792,0.0043131,0,0,0.09411681619395645,0.10942812653629816,0.12
0.87802,1.9539,-1.7823,0.0029529,0,0,0.09189713614574462,0.11071752809760109,0.12
0.87802,1.9539,-1.7823,0.0029529,0,0,0.09189713614574462,0.11071752809760109,0.12
0.035999,2.5091,-2.0513,-0.28328,0,0,0.08960621005028678,0.0032271281179506246,0.12
0.01887,2.2789,-1.9677,-0.13661,0,0,0.11207234941520663,0.0021150562803190164,0.12
0.53612,2.0561,-1.8492,-0.032319,0,0,0.1150237260874585,0.0683433815448301,0.12
0.66896,1.8781,-1.7275,0.023898,0,0,0.11879681337424998,0.0939163407442607,0.12
0.72482,1.7594,-1.6325,0.047612,0,0,0.12228152208586271,0.10829642239760433,0.12
0.74417,1.6932,-1.5746,0.055948,0,0,0.12506601751655616,0.11515647027947201,0.12
0.74417,1.6932,-1.5746,0.055948,0,0,0.12506601751655616,0.11515647027947201,0.12
0.67051,1.5457,-1.4329,0.061763,0,0,0.14479912524201238,0.11483795926913354,0.12
0.19306,1.6747,-1.5578,0.057639,0,0,0.16867736181131907,0.0329755632977957,0.12
-0.0012694,1.6495,-1.5345,0.059505,0,0,0.1744073242019253,-0.00022139277625763206,0.12
-0.068064,1.6135,-1.5002,0.06128,0,0,0.17761166183123767,-0.012107663017469078,0.12
-0.11743,1.5864,-1.4738,0.061921,0,0,0.17949825833853617,-0.02117590728848262,0.12
-0.11743,1.5864,-1.4738,0.061921,0,0,0.17949825833853617,-0.02117590728848262,0.12
0.14755,1.6705,-1.5539,0.057989,0,0,0.17041996887445326,0.02532955032099002,0.12
0.29898,1.6765,-1.5594,0.057491,0,0,0.16407144684244102,0.05056993711792966,0.12
0.36688,1.6441,-1.5294,0.059842,0,0,0.16330705767769127,0.06275532949273563,0.12
0.42282,1.5839,-1.4714,0.061949,0,0,0.16505588872334673,0.07426841637940464,0.12
0.44027,1.5591,-1.4465,0.061963,0,0,0.16597594789967812,0.07819299694476634,0.12
0.30363,1.6516,-1.5364,0.059372,0,0,0.1662264830026598,0.05208176400085292,0.12
0.22359,1.7069,-1.5869,0.054507,0,0,0.1644310689374186,0.037390307422025974,0.12
0.22359,1.7069,-1.5869,0.054507,0,0,0.1644310689374186,0.037390307422025974,0.12
0.16891,1.7387,-1.6147,0.050603,0,0,0.1630698391597525,0.027809100936956464,0.12
-0.16213,1.8934,-1.7389,0.02003,0,0,0.14794184650721884,-0.024198209882047846,0.12
-0.35014,1.9726,-1.7951,-0.0028893,0,0,0.13341368677269,-0.048720965024373356,0.12
-0.21959,2.0098,-1.8199,-0.015344,0,0,0.13503296063723275,-0.030137865867561175,0.12
-0.12792,2.0187,-1.8257,-0.018501,0,0,0.13635555920522813,-0.017538370853746564,0.12
-0.12792,2.0187,-1.8257,-0.018501,0,0,0.13635555920522813,-0.017538370853746564,0.12
0.146,1.9223,-1.76,0.012247,0,0,0.14546350732479654,0.021389870646493357,0.12
0.26344,1.8125,-1.6763,0.038402,0,0,0.152552540526879,0.04114469707575679,0.12
0.26344,1.8125,-1.6763,0.038402,0,0,0.152552540526879,0.04114469707575679,0.12
0.31926,1.7537,-1.6276,0.048472,0,0,0.15563197160558967,0.05144700256816795,0.12
0.24398,1.7269,-1.6045,0.052141,0,0,0.16167923511711454,0.04024829700923419,0.12
-0.23883,1.8211,-1.6833,0.03669,0,0,0.15268319188860496,-0.0371748440108769,0.12
-0.39671,1.8223,-1.6842,0.036444,0,0,0.1448269792891667,-0.060670989227794916,0.12
-0.49156,1.7871,-1.6557,0.043082,0,0,0.14154750928451776,-0.07578363644883249,0.12
-0.49156,1.7871,-1.6557,0.043082,0,0,0.14154750928451776,-0.07578363644883249,0.12
-0.49156,1.7871,-1.6557,0.043082,0,0,0.14154750928451776,-0.07578363644883249,0.12
-0.15941,1.7225,-1.6006,0.052696,0,0,0.16493732934889163,-0.026517659380242906,0.12
0.030529,1.6362,-1.5219,0.060284,0,0,0.17566121894821723,0.005364428041288668,0.12
0.070321,1.6035,-1.4905,0.061586,0,0,0.17858482532567907,0.012579004914076188,0.12
0.091645,1.5857,-1.4731,0.061929,0,0,0.1800541658853417,0.016547416171848305,0.12
0.1161,1.5716,-1.4591,0.062019,0,0,0.1809976412265595,0.021108754595318344,0.12
0.36739,1.6678,-1.5515,0.058204,0,0,0.16105028301297364,0.061982383436198725,0.12
0.4632,1.7159,-1.5948,0.053489,0,0,0.15004710812655137,0.07493961979735865,0.12
0.53685,1.6953,-1.5765,0.055732,0,0,0.14590997923630283,0.08683917535355154,0.12
0.58465,1.6652,-1.549,0.058407,0,0,0.14411979443664683,0.09538349511853701,0.12
0.58465,1.6652,-1.549,0.058407,0,0,0.14411979443664683,0.09538349511853701,0.12
0.029383,1.8331,-1.6927,0.034221,0,0,0.15586947822844097,0.004581231373035457,0.12
-0.49365,1.6904,-1.5721,0.056217,0,0,0.14995901758484273,-0.08069081025796737,0.12
-0.52564,1.7795,-1.6494,0.044387,0,0,0.1395438586074037,-0.0809459200729459,0.12
-0.54846,1.8106,-1.6748,0.038767,0,0,0.13499254344142889,-0.08247886833095339,0.12
-0.54846,1.8106,-1.6748,0.038767,0,0,0.13499254344142889,-0.08247886833095339,0.12
-0.52886,1.6516,-1.5364,0.059371,0,0,0.15039662149728086,-0.08788978134971444,0.12
-0.51407,1.5984,-1.4856,0.061709,0,0,0.15633509834093023,-0.08828467630040171,0.12
-0.49312,1.5116,-1.3977,0.060597,0,0,0.165779253714317,-0.08909018362209396,0.12
-0.49312,1.5116,-1.3977,0.060597,0,0,0.165779253714317,-0.08909018362209396,0.12
0.040578,1.9242,-1.7614,0.011686,0,0,0.14671915389857315,0.0059568396451071095,0.12
0.4177,1.9613,-1.7875,0.00065723,0,0,0.13084783736762018,0.05807245405083947,0.12
0.63707,1.8521,-1.7077,0.030048,0,0,0.12382221152944621,0.09162837343361034,0.12
0.70803,1.7922,-1.6598,0.042186,0,0,0.12157558133428387,0.10408195371137137,0.12
0.73588,1.7622,-1.6348,0.047189,0,0,0.12086607466608577,0.1094518243519073,0.12
0.73588,1.7622,-1.6348,0.047189,0,0,0.12086607466608577,0.1094518243519073,0.12
0.46326,2.1165,-1.885,-0.056932,0,0,0.1143999188605154,0.05714454211980427,0.12
-0.36586,1.8491,-1.7053,0.030729,0,0,0.14412163570779793,-0.0552141454946053,0.12
-0.44041,1.6899,-1.5717,0.056263,0,0,0.15408722726063592,-0.0726184586800808,0.12
-0.48362,1.5385,-1.4255,0.061595,0,0,0.16424945717232395,-0.08626721506334017,0.12
-0.48645,1.4963,-1.3815,0.059768,0,0,0.1677073658283668,-0.08868982003090811,0.12
-0.48645,1.4963,-1.3815,0.059768,0,0,0.1677073658283668,-0.08868982003090811,0.12
-0.43666,1.8464,-1.7032,0.031343,0,0,0.14009952657062535,-0.06538538201933322,0.12
-0.39265,2.1131,-1.8831,-0.055496,0,0,0.1184551729905849,-0.04905892782185377,0.12
-0.37467,2.2779,-1.9673,-0.13609,0,0,0.10440896504724151,-0.04105835509986358,0.12
-0.35368,2.3453,-1.996,-0.17486,0,0,0.09912504013415023,-0.0365974076921177,0.12
-0.35368,2.3453,-1.996,-0.17486,0,0,0.09912504013415023,-0.0365974076921177,0.12
0.18523,2.2729,-1.9651,-0.13333,0,0,0.11075139911894404,0.020752365256178913,0.12
0.35014,2.0466,-1.8433,-0.028715,0,0,0.1265542031304067,0.046215969692145135,0.12
0.39762,1.968,-1.792,-0.001434,0,0,0.1313722304301078,0.055175101724679085,0.12
0.42012,1.9213,-1.7593,0.012506,0,0,0.1343338252922246,0.06000913428385426,0.12
0.42012,1.9213,-1.7593,0.012506,0,0,0.1343338252922246,0.06000913428385426,0.12
0.063937,1.6601,-1.5443,0.058785,0,0,0.17298477268236284,0.01107522314128373,0.12
-0.27359,1.5715,-1.4589,0.062019,0,0,0.1754542173092876,-0.049237185852699934,0.12
-0.30348,1.6506,-1.5355,0.059434,0,0,0.1663311535577844,-0.052087161528436315,0.12
-0.33097,1.7081,-1.5879,0.054382,0,0,0.15936075862049584,-0.05475779595562293,0.12
-0.33097,1.7081,-1.5879,0.054382,0,0,0.15936075862049584,-0.05475779595562293,0.12
-0.18765,1.5873,-1.4747,0.061908,0,0,0.17748187466441037,-0.033700970894879966,0.12
-0.085107,1.4773,-1.3612,0.05847,0,0,0.19089588172689936,-0.016285915528751537,0.12
-0.065005,1.4532,-1.3351,0.05641,0,0,0.19354785047755882,-0.012599329807859553,0.12
-0.052559,1.438,-1.3183,0.054871,0,0,0.1951715370732405,-0.01026747701741783,0.12
-0.044077,1.4239,-1.3026,0.053273,0,0,0.1966226241763263,-0.008672152166841533,0.12
-0.23194,1.4849,-1.3694,0.059029,0,0,0.18573110717205865,-0.04386795124730326,0.12
-0.4952,1.5468,-1.4341,0.061786,0,0,0.16251417400525928,-0.08777166268639272,0.12
-0.51797,1.6421,-1.5275,0.059955,0,0,0.15217535593201065,-0.08672008897218696,0.12
-0.52424,1.6598,-1.5441,0.058807,0,0,0.15008814147789074,-0.08678179666349417,0.12
-0.52424,1.6598,-1.5441,0.058807,0,0,0.15008814147789074,-0.08678179666349417,0.12
-0.23472,1.7452,-1.6203,0.049703,0,0,0.1602516344923099,-0.038320600435920414,0.12
-0.027593,1.7738,-1.6446,0.045335,0,0,0.1618320888616326,-0.004466566460836423,0.12
0.070061,1.7573,-1.6307,0.047927,0,0,0.16315246961629654,0.011449364542326087,0.12
0.14111,1.7121,-1.5915,0.053929,0,0,0.1664335814355321,0.023642575289817676,0.12
0.15424,1.7031,-1.5835,0.05492,0,0,0.16700459397109021,0.025965018277729273,0.12
0.20496,1.9372,-1.7706,0.0079553,0,0,0.14249895790224204,0.029622553440648767,0.12
0.18197,2.0382,-1.8381,-0.025571,0,0,0.13331912808861165,0.024531452018041758,0.12
0.18091,2.0729,-1.8594,-0.038884,0,0,0.1299885960467217,0.02377619041273606,0.12
0.18091,2.0729,-1.8594,-0.038884,0,0,0.1299885960467217,0.02377619041273606,0.12
0.010898,1.8941,-1.7394,0.019864,0,0,0.14982833071350274,0.0016328937929355638,0.12
-0.043778,1.763,-1.6356,0.047056,0,0,0.16282592089722875,-0.007132750417648737,0.12
-0.090196,1.6441,-1.5294,0.059841,0,0,0.1742386393014288,-0.015758384663914552,0.12
-0.090196,1.6441,-1.5294,0.059841,0,0,0.1742386393014288,-0.015758384663914552,0.12
-0.090196,1.6441,-1.5294,0.059841,0,0,0.1742386393014288,-0.015758384663914552,0.12
0.26213,1.8398,-1.698,0.032788,0,0,0.14996236014535605,0.040235437031495444,0.12
0.27345,2.4145,-2.0218,-0.21818,0,0,0.09526254104397963,0.026718852025711524,0.12
-0.23063,2.5544,-2.0629,-0.31692,0,0,0.08290485115271051,-0.01946672221004864,0.12
-0.43837,2.5558,-2.0633,-0.31805,0,0,0.07698539895697384,-0.036090045877631045,0.12
-0.64863,2.52,-2.0542,-0.29123,0,0,0.0705922561696272,-0.05351210041482115,0.12
-0.64863,2.52,-2.0542,-0.29123,0,0,0.0705922561696272,-0.05351210041482115,0.12
-0.64863,2.52,-2.0542,-0.29123,0,0,0.0705922561696272,-0.05351210041482115,0.12
-0.55717,2.4551,-2.0353,-0.24524,0,0,0.08060960351680858,-0.05022092208678227,0.12
-0.34234,2.3079,-1.9804,-0.15288,0,0,0.10294080932875684,-0.03668520847569867,0.12
-0.39367,2.2296,-1.9447,-0.11036,0,0,0.10793290282821655,-0.044830095455689736,0.12
-0.18469,1.9982,-1.8123,-0.011355,0,0,0.13712845346476812,-0.02561820094045227,0.12
-0.30184,1.7982,-1.6648,0.04109,0,0,0.15223413215069065,-0.047398624939479224,0.12
-0.45901,1.8029,-1.6686,0.040231,0,0,0.14251470256523996,-0.07043309732300655,0.12
-0.49941,1.7929,-1.6604,0.042065,0,0,0.14043476212668246,-0.07661231012578605,0.12
-0.5547,1.7644,-1.6367,0.046839,0,0,0.1384227372114719,-0.0857654365075311,0.12
-0.5547,1.7644,-1.6367,0.046839,0,0,0.1384227372114719,-0.0857654365075311,0.12
-0.12662,1.6529,-1.5377,0.059282,0,0,0.17267245094896957,-0.021981384585603753,0.12
0.26511,1.8045,-1.6699,0.039933,0,0,0.1532604956648284,0.041610325615994384,0.12
0.34456,2.0248,-1.8296,-0.020693,0,0,0.1288320581244634,0.0462347072459593,0.12
0.39255,2.1172,-1.8854,-0.057222,0,0,0.11808811027146683,0.04889307282473655,0.12
0.42492,2.2015,-1.9308,-0.09618,0,0,0.10896571644530019,0.04930554500922175,0.12
0.42492,2.2015,-1.9308,-0.09618,0,0,0.10896571644530019,0.04930554500922175,0.12
-0.3355,2.3351,-1.9918,-0.16877,0,0,0.10070336557264584,-0.035113431444172054,0.12
-0.39117,1.8317,-1.6917,0.034509,0,0,0.1442903936038624,-0.05950871513004625,0.12
-0.2396,1.7131,-1.5924,0.053815,0,0,0.16320473676918207,-0.03986974043457203,0.12
-0.18198,1.6447,-1.53,0.059803,0,0,0.17200243709959256,-0.03165117166481669,0.12
-0.18198,1.6447,-1.53,0.059803,0,0,0.17200243709959256,-0.03165117166481669,0.12
-0.14013,1.6016,-1.4887,0.061633,0,0,0.17746241241218227,-0.02503186814187664,0.12
-0.21559,1.8623,-1.7155,0.027704,0,0,0.1494735090349077,-0.03273371622978267,0.12
-0.49064,1.8447,-1.7018,0.031717,0,0,0.13651599186510163,-0.07292827754781889,0.12
-0.53276,1.7311,-1.6082,0.051609,0,0,0.14315887624433904,-0.0844108443336605,0.12
-0.55506,1.6673,-1.551,0.058245,0,0,0.14670035829103933,-0.09096727592245352,0.12
-0.58001,1.61,-1.4969,0.061395,0,0,0.14920493996421555,-0.09775650158306376,0.12
-0.025817,1.9088,-1.7502,0.015962,0,0,0.14832200144939908,-0.0038300800876867984,0.12
0.49238,1.8951,-1.7402,0.019597,0,0,0.13195180876967258,0.07078543634080502,0.12
0.44209,2.0038,-1.816,-0.013279,0,0,0.12558985054329813,0.05944623032127606,0.12
0.41182,2.0881,-1.8685,-0.045009,0,0,0.11973246034173446,0.052298746646544145,0.12
0.41182,2.0881,-1.8685,-0.045009,0,0,0.11973246034173446,0.052298746646544145,0.12
0.47626,1.7033,-1.5837,0.054897,0,0,0.1501853310497386,0.0774755640482159,0.12
0.49716,1.5134,-1.3995,0.060681,0,0,0.16525926767158725,0.08967308373655615,0.12
0.50328,1.3978,-1.2732,0.049898,0,0,0.1746237656222587,0.09614244153342813,0.12
0.50328,1.3978,-1.2732,0.049898,0,0,0.1746237656222587,0.09614244153342813,0.12
0.5084,1.3336,-1.1984,0.039269,0,0,0.17947031494269264,0.10001162423951823,0.12
0.10483,1.612,-1.4988,0.061331,0,0,0.17719752968393898,0.018643962000322103,0.12
-0.18823,1.9152,-1.7549,0.014217,0,0,0.145125886519303,-0.027644303533363758,0.12
-0.089078,2.1006,-1.8759,-0.050189,0,0,0.12892187604055816,-0.011514574624933835,0.12
0.0012989,2.2253,-1.9426,-0.10816,0,0,0.11728965300184764,0.00015234761596142325,0.12
0.0012989,2.2253,-1.9426,-0.10816,0,0,0.11728965300184764,0.00015234761596142325,0.12
0.068018,2.2848,-1.9704,-0.13987,0,0,0.11126591848655869,0.007579778000900897,0.12
0.42351,2.0229,-1.8284,-0.019993,0,0,0.12495537615066385,0.05632852929300564,0.12
0.48465,1.8855,-1.733,0.022065,0,0,0.1333411722050976,0.07020886683494416,0.12
0.43204,2.0263,-1.8305,-0.021209,0,0,0.12416366447690058,0.057250924397506016,0.12
0.39823,2.0841,-1.8661,-0.043376,0,0,0.12079232065117058,0.05081834177540588,0.12
0.39823,2.0841,-1.8661,-0.043376,0,0,0.12079232065117058,0.05081834177540588,0.12
-0.20161,2.0639,-1.854,-0.035339,0,0,0.13033591088819912,-0.026638932095535858,0.12
-0.40857,1.8719,-1.7228,0.025426,0,0,0.13953964740772315,-0.06041119625972947,0.12
-0.49525,1.7686,-1.6403,0.046172,0,0,0.14290372297476778,-0.07718955834575572,0.12
-0.49525,1.7686,-1.6403,0.046172,0,0,0.14290372297476778,-0.07718955834575572,0.12
-0.49525,1.7686,-1.6403,0.046172,0,0,0.14290372297476778,-0.07718955834575572,0.12
-0.021929,2.0597,-1.8515,-0.033733,0,0,0.1334134046482262,-0.0029260915995597643,0.12
0.3703,2.0519,-1.8466,-0.030726,0,0,0.12511144367113033,0.048569305009269266,0.12
0.60764,1.9181,-1.757,0.01342,0,0,0.12105332548112788,0.08418191215386558,0.12
0.65375,1.8767,-1.7264,0.02425,0,0,0.1203214310090423,0.09218288174715666,0.12
0.68015,1.8455,-1.7025,0.031534,0,0,0.12027326502602911,0.0972901861011647,0.12
0.69209,1.8316,-1.6916,0.034528,0,0,0.12017555339779802,0.09960821013949056,0.12
0.43159,2.0793,-1.8633,-0.041459,0,0,0.11945972182886079,0.055016799701001734,0.12
0.2408,2.1792,-1.9193,-0.085348,0,0,0.1182546700350464,0.02903918178723979,0.12
0.13753,2.2163,-1.9382,-0.10358,0,0,0.11704853479489334,0.0161999520177483,0.12
0.11465,2.221,-1.9405,-0.10597,0,0,0.11693460522289748,0.013465604351190447,0.12
0.090562,2.2229,-1.9414,-0.10691,0,0,0.11703963753646539,0.010628415785704417,0.12
-0.18162,1.9641,-1.7894,-0.00021127,0,0,0.14052730222586976,-0.02580694908570554,0.12
-0.27134,1.7677,-1.6395,0.046319,0,0,0.15656191221080487,-0.043555728969248565,0.12
-0.2993,1.7016,-1.5821,0.055087,0,0,0.1616401327701611,-0.049877204165244944,0.12
-0.30578,1.6829,-1.5653,0.056922,0,0,0.16311084862061648,-0.05149095436044142,0.12
-0.31559,1.6503,-1.5352,0.059456,0,0,0.16571640726112039,-0.05410677391659794,0.12
0.037979,1.8516,-1.7072,0.030167,0,0,0.15397366430287363,0.005850579034152173,0.12
0.15159,1.635,-1.5208,0.060348,0,0,0.17384787068616445,0.026557336058384735,0.12
0.014833,1.5418,-1.429,0.061679,0,0,0.18517983802554713,0.0027469740015283245,0.12
-0.062035,1.4795,-1.3636,0.058637,0,0,0.19100535857460998,-0.011864240540514921,0.12
-0.10012,1.4407,-1.3213,0.055156,0,0,0.19420092723214452,-0.019508625350891796,0.12
-0.10012,1.4407,-1.3213,0.055156,0,0,0.19420092723214452,-0.019508625350891796,0.12
-0.072382,1.7556,-1.6292,0.048194,0,0,0.1632945216924614,-0.011840268958839172,0.12
-0.032529,1.998,-1.8122,-0.011281,0,0,0.1394478678447736,-0.004537700307147428,0.12
-0.0014402,2.1272,-1.8911,-0.061581,0,0,0.12683484799464342,-0.00018266767437687405,0.12
0.012557,2.1858,-1.9227,-0.088541,0,0,0.12111545186958826,0.00152092666898475,0.12
0.012557,2.1858,-1.9227,-0.088541,0,0,0.12111545186958826,0.00152092666898475,0.12
0.47531,2.1316,-1.8935,-0.063501,0,0,0.11239114303824163,0.05784369358155932,0.12
0.61133,1.5228,-1.4094,0.061085,0,0,0.1532055242967106,0.10738181232393595,0.12
0.53812,1.3687,-1.2396,0.04548,0,0,0.17356235800492772,0.1035953766004676,0.12
0.51147,1.2705,-1.1216,0.025624,0,0,0.18425629990493522,0.10342126317138527,0.12
0.51147,1.2705,-1.1216,0.025624,0,0,0.18425629990493522,0.10342126317138527,0.12
0.50196,1.2594,-1.1078,0.022901,0,0,0.18611567588643976,0.10214962146903124,0.12
0.28932,1.6282,-1.5144,0.060681,0,0,0.16921198777099283,0.05036973555895976,0.12
0.15306,1.7704,-1.6418,0.045887,0,0,0.16034022917760804,0.024735137520890602,0.12
0.066705,1.8416,-1.6995,0.032384,0,0,0.1547436501346182,0.010337512182315916,0.12
0.050115,1.8532,-1.7085,0.029813,0,0,0.15373303007538838,0.007710787131267832,0.12
0.035283,1.8611,-1.7145,0.027993,0,0,0.15303811940419634,0.005401885737667666,0.12
0.2673,1.5842,-1.4716,0.061946,0,0,0.17453631961427013,0.04779738071628383,0.12
0.37301,1.4011,-1.2769,0.050354,0,0,0.18533561601080875,0.07252739355761667,0.12
0.41926,1.2984,-1.156,0.032051,0,0,0.19065950989729383,0.08497413387465828,0.12
0.41926,1.2984,-1.156,0.032051,0,0,0.19065950989729383,0.08497413387465828,0.12
0.42801,1.2339,-1.0757,0.016274,0,0,0.19523857152199442,0.08907069722606724,0.12
0.26489,1.7909,-1.6588,0.042411,0,0,0.15458855690823176,0.04193438088939312,0.12
0.41439,2.3192,-1.9852,-0.15939,0,0,0.09903143375828143,0.043560016529987776,0.12
0.71001,2.1208,-1.8875,-0.058799,0,0,0.09666031444472739,0.08308399178799646,0.12
0.78865,2.0163,-1.8241,-0.017634,0,0,0.0970610379846115,0.09769435292563651,0.12
0.82471,1.9513,-1.7805,0.003738,0,0,0.09784148862953543,0.10585322970854866,0.12
0.82471,1.9513,-1.7805,0.003738,0,0,0.09784148862953543,0.10585322970854866,0.12
0.17568,2.0345,-1.8358,-0.024213,0,0,0.1338306139188183,0.023756266821012954,0.12
-0.049735,1.902,-1.7453,0.017781,0,0,0.14886725690019376,-0.007410023767745767,0.12
-0.15926,1.7863,-1.655,0.043231,0,0,0.15860433273873736,-0.02547507220591305,0.12
-0.23478,1.678,-1.5609,0.057355,0,0,0.1668341204831615,-0.03990523758690294,0.12
-0.23478,1.678,-1.5609,0.057355,0,0,0.1668341204831615,-0.03990523758690294,0.12
-0.23478,1.678,-1.5609,0.057355,0,0,0.1668341204831615,-0.03990523758690294,0.12
-0.075934,1.9721,-1.7948,-0.0027321,0,0,0.1416729110185656,-0.01077851499943934,0.12
0.076933,2.1426,-1.8996,-0.068393,0,0,0.12495895583162674,0.009632478725651658,0.12
0.19867,2.2178,-1.9389,-0.10431,0,0,0.11569513893129121,0.023292411356372795,0.12
0.19867,2.2178,-1.9389,-0.10431,0,0,0.11569513893129121,0.023292411356372795,0.12
0.28785,2.2523,-1.9556,-0.12224,0,0,0.10995693935417312,0.03255526181051681,0.12
0.081615,2.2324,-1.9461,-0.11181,0,0,0.11621510687721162,0.009506011867535255,0.12
0.051041,1.8976,-1.742,0.018938,0,0,0.1492939020777287,0.007626734221023423,0.12
0.14058,1.7725,-1.6435,0.045556,0,0,0.16042565304676742,0.022702389496125623,0.12
0.16001,1.7417,-1.6174,0.050182,0,0,0.16301564742247118,0.026309049886316795,0.12
0.18404,1.6936,-1.575,0.055903,0,0,0.16709782772390955,0.03110465884025157,0.12
-0.027094,1.7975,-1.6642,0.04123,0,0,0.15945323397963132,-0.004321283369393494,0.12
0.20771,1.9458,-1.7767,0.0054137,0,0,0.14158235431782465,0.02983842087737612,0.12
0.4858,1.7854,-1.6542,0.043382,0,0,0.14213047794972616,0.07504564019750647,0.12
0.59652,1.6733,-1.5566,0.057756,0,0,0.14230594559012014,0.09663144803163772,0.12
0.63371,1.6201,-1.5066,0.061034,0,0,0.14292491919431857,0.10502300782590993,0.12
0.63371,1.6201,-1.5066,0.061034,0,0,0.14292491919431857,0.10502300782590993,0.12
0.63371,1.6201,-1.5066,0.061034,0,0,0.14292491919431857,0.10502300782590993,0.12
0.050259,1.759,-1.6321,0.047679,0,0,0.16317513667375558,0.008207931346289504,0.12
-0.18256,1.5801,-1.4675,0.061984,0,0,0.1783583087032741,-0.032927714848739256,0.12
-0.29583,1.4827,-1.3671,0.058875,0,0,0.18276016614439014,-0.05570037993495061,0.12
-0.35597,1.4248,-1.3037,0.053386,0,0,0.18439550649614148,-0.06855987728069105,0.12
-0.35597,1.4248,-1.3037,0.053386,0,0,0.18439550649614148,-0.06855987728069105,0.12
-0.35597,1.4248,-1.3037,0.053386,0,0,0.18439550649614148,-0.06855987728069105,0.12
