x,y,z,t0,t1,t2,t3,xc_px,yc_px,xc,yc,diagonal
0.19,0.04,0.12,91.88865803962796,73.39618428915121,128.65713540683265,55.26095111768142,183.0,61.0,3.294,-1.098,75.92759709091287
0.19,0.05,0.12,94.74356283647072,72.05092299080442,127.1739835130118,55.12306052220736,177.0,75.0,3.186,-1.35,86.02325267042627
0.19,0.06,0.12,97.52556837372288,70.4174211158999,125.33897041744208,54.92154930154217,181.0,92.0,3.258,-1.656,76.55063683601855
0.19,0.07,0.12,100.22485943116808,68.4987990973867,123.13610137485075,54.63730227746405,179.0,105.0,3.222,-1.89,85.47514258543241
0.19,0.08,0.12,102.83365417791754,66.29564995849194,120.5434783691598,54.24782841066786,182.0,119.0,3.276,-2.142,76.05918747922567
0.19,0.09,0.12,105.34617594194668,63.80423290830221,117.53090399613272,53.72667108783051,181.0,138.0,3.258,-2.484,76.55716818169282
0.19,0.1,0.12,107.75854060106002,61.013918832651726,114.05602578046624,53.0421069478145,180.0,146.0,3.24,-2.628,86.7294644281861
0.18,0.11,0.12,111.42956561483852,63.3644290988825,116.9902527483729,53.6258236494904,169.0,162.0,3.042,-2.916,79.05694150420949
0.17,0.12,0.12,115.21759296819272,65.12307303010735,119.13625609594727,54.01318306583995,144.0,180.0,2.592,-3.24,79.07591289387686
0.16,0.13,0.12,119.0938588862295,66.29564995849194,120.5434783691598,54.24782841066786,129.0,195.0,2.322,-3.51,77.92945527847606
0.15,0.14,0.12,123.02506598911802,66.88239283549285,121.24051215034898,54.358119314856125,109.0,208.0,1.962,-3.744,77.23341245859851
0.14,0.15,0.12,126.97493401088198,66.88239283549285,121.24051215034898,54.358119314856125,98.0,216.0,1.764,-3.888,78.02563681252464
0.13,0.16,0.12,130.9061411137705,66.29564995849194,120.5434783691598,54.24782841066786,79.0,228.0,1.422,-4.104,78.23042886243178
0.12,0.17,0.12,134.78240703180728,65.12307303010735,119.13625609594727,54.01318306583995,62.0,237.0,1.116,-4.266,78.77182237323191
0.11,0.18,0.12,138.5704343851615,63.3644290988825,116.9902527483729,53.6258236494904,45.0,255.0,0.81,-4.59,78.33900688673555
0.1,0.19,0.12,142.24145939893998,61.013918832651726,114.05602578046624,53.0421069478145,25.0,268.0,0.45,-4.824,88.54377448471462
0.09,0.19,0.12,144.65382405805332,63.80423290830221,117.53090399613272,53.72667108783051,13.0,268.0,0.234,-4.824,88.95504482602435
0.08,0.19,0.12,147.16634582208246,66.29564995849194,120.5434783691598,54.24782841066786,-7.0,263.0,-0.126,-4.734,80.11242100947892
0.08,0.2,0.12,148.19859051364818,60.57177137704839,113.49568713622472,52.923915759176325,-6.0,277.0,-0.108,-4.986,77.47257579298626
0.09,0.2,0.12,145.77225468204583,58.05237025006518,110.25246756094486,52.20009731087968,15.0,281.0,0.27,-5.058,77.25283166331187
0.1,0.2,0.12,143.43494882292202,55.195185738387394,106.4715583977292,51.27637265934181,30.0,285.0,0.54,-5.13,74.94664769020693
0.11,0.19,0.12,139.93141717813756,57.90325338924232,110.0578354599475,52.154582070705175,51.0,272.0,0.918,-4.896,76.40026177965623
0.12,0.18,0.12,136.30993247402023,59.98126520092005,112.7432061278122,52.76194092689212,63.0,262.0,1.134,-4.716,77.27871634544663
0.13,0.17,0.12,132.59464336859145,61.45551770423751,114.6130238047996,53.15750610056211,81.0,247.0,1.458,-4.446,87.69264507357501
0.14,0.16,0.12,128.81407483429035,62.33734478465439,115.71736255639188,53.38001777173749,100.0,232.0,1.8,-4.176,77.05841939723393
0.15,0.15,0.12,125.0,62.6309537116024,116.08270855354476,53.45175484194237,114.0,220.0,2.052,-3.96,77.10382610480494
0.16,0.14,0.12,121.18592516570963,62.33734478465439,115.71736255639188,53.38001777173749,131.0,205.0,2.358,-3.69,76.53103945458993
0.17,0.13,0.12,117.40535663140857,61.45551770423751,114.6130238047996,53.15750610056211,147.0,193.0,2.646,-3.474,75.50496672405067
0.18,0.12,0.12,113.6900675259798,59.98126520092005,112.7432061278122,52.76194092689212,168.0,177.0,3.024,-3.186,75.0
0.19,0.11,0.12,110.06858282186244,57.90325338924232,110.0578354599475,52.154582070705175,179.0,167.0,3.222,-3.006,77.1621668954417
0.2,0.1,0.12,106.565051177078,55.195185738387394,106.4715583977292,51.27637265934181,198.0,152.0,3.564,-2.736,76.15773105863909
0.2,0.09,0.12,104.22774531795416,58.05237025006518,110.25246756094486,52.20009731087968,201.0,137.0,3.618,-2.466,76.92203845452875
0.2,0.08,0.12,101.80140948635182,60.57177137704839,113.49568713622472,52.923915759176325,205.0,116.0,3.69,-2.088,76.66159403508382
0.2,0.07,0.12,99.29004621918874,62.77770655973522,116.26487668937423,53.48717012963903,202.0,104.0,3.636,-1.872,76.8505042273634
0.2,0.06,0.12,96.69924423399362,64.68349480271478,118.60383497722978,53.920340174515005,202.0,88.0,3.636,-1.584,86.2670273047588
0.2,0.05,0.12,94.03624346792648,66.29564995849192,120.5434783691598,54.24782841066786,200.0,78.0,3.6,-1.404,85.80209787645055
0.2,0.04,0.12,91.3099324740202,67.61651118999416,122.10591614215046,54.48940495215631,204.0,58.0,3.672,-1.044,75.7429864739964
0.2,0.03,0.12,88.53076560994813,68.64601783285391,123.30694592729412,54.660928094440216,205.0,42.0,3.69,-0.756,75.66372975210778
0.2,0.02,0.12,85.71059313749964,69.38296195435734,124.15762438810356,54.774662433746215,204.0,26.0,3.672,-0.468,76.57675887630658
0.2,0.01,0.12,82.86240522611175,69.82587936458397,124.66526006799222,54.83938070340826,204.0,11.0,3.672,-0.198,77.00649323271382
0.2,0.0,0.12,80.0,69.97365536312113,124.83402044094788,54.86036507782676,204.0,4.0,3.672,-0.072,77.42092740338364
0.2,-0.01,0.12,77.13759477388825,69.82587936458397,124.66526006799222,54.83938070340826,204.0,-15.0,3.672,0.27,76.8505042273634
0.2,-0.02,0.12,74.28940686250036,69.38296195435734,124.15762438810356,54.774662433746215,203.0,-30.0,3.654,0.54,77.02596964660685
0.2,-0.03,0.12,71.46923439005187,68.64601783285391,123.30694592729412,54.660928094440216,201.0,-46.0,3.618,0.828,77.38862965578342
0.2,-0.04,0.12,68.69006752597979,67.61651118999416,122.10591614215046,54.48940495215631,201.0,-56.0,3.618,1.008,75.76938695805846
0.2,-0.05,0.12,65.96375653207352,66.29564995849192,120.5434783691598,54.24782841066786,202.0,-75.0,3.636,1.35,76.21679604916491
0.2,-0.06,0.12,63.300755766006375,64.68349480271478,118.60383497722978,53.920340174515005,203.0,-83.0,3.654,1.494,87.28115489611719
0.2,-0.07,0.12,60.70995378081126,62.77770655973522,116.26487668937423,53.48717012963903,203.0,-104.0,3.654,1.872,77.12976079309465
0.2,-0.08,0.12,58.198590513648185,60.57177137704839,113.49568713622472,52.923915759176325,208.0,-112.0,3.744,2.016,76.68767828015137
0.2,-0.09,0.12,55.77225468204583,58.05237025006518,110.25246756094486,52.20009731087968,205.0,-131.0,3.69,2.358,78.91767862779544
0.2,-0.1,0.12,53.43494882292201,55.195185738387394,106.4715583977292,51.27637265934181,208.0,-144.0,3.744,2.592,78.63841300535
0.19,-0.11,0.12,49.93141717813755,57.90325338924232,110.0578354599475,52.154582070705175,193.0,-162.0,3.474,2.916,76.10519036176179
0.18,-0.12,0.12,46.309932474020215,59.98126520092005,112.7432061278122,52.76194092689212,178.0,-176.0,3.204,3.168,78.02563681252464
0.17,-0.13,0.12,42.59464336859145,61.45551770423751,114.6130238047996,53.15750610056211,159.0,-193.0,2.862,3.474,78.40918313565064
0.16,-0.14,0.12,38.81407483429035,62.33734478465439,115.71736255639188,53.38001777173749,141.0,-207.0,2.538,3.726,79.2464510246358
0.15,-0.15,0.12,35.0,62.6309537116024,116.08270855354476,53.45175484194237,128.0,-219.0,2.304,3.942,79.30952023559341
0.14,-0.16,0.12,31.185925165709648,62.33734478465439,115.71736255639188,53.38001777173749,109.0,-234.0,1.962,4.212,80.65358020571685
0.13,-0.17,0.12,27.40535663140855,61.45551770423751,114.6130238047996,53.15750610056211,90.0,-247.0,1.62,4.446,81.02468759581859
0.12,-0.18,0.12,23.690067525979785,59.98126520092005,112.7432061278122,52.76194092689212,73.0,-263.0,1.314,4.734,78.39005038906404
0.11,-0.19,0.12,20.06858282186244,57.90325338924232,110.0578354599475,52.154582070705175,57.0,-275.0,1.026,4.95,80.45495634204272
0.1,-0.2,0.12,16.56505117707799,55.195185738387394,106.4715583977292,51.27637265934181,,,,,
0.09,-0.2,0.12,14.227745317954174,58.05237025006518,110.25246756094486,52.20009731087968,,,,,
0.08,-0.2,0.12,11.801409486351815,60.57177137704839,113.49568713622472,52.923915759176325,,,,,
0.07,-0.2,0.12,9.290046219188724,62.77770655973522,116.26487668937423,53.48717012963903,,,,,
0.06,-0.2,0.12,6.6992442339936105,64.68349480271478,118.60383497722978,53.920340174515005,-30.0,-282.0,-0.54,5.076,82.21921916437786
0.05,-0.2,0.12,4.036243467926468,66.29564995849192,120.5434783691598,54.24782841066786,-39.0,-278.0,-0.702,5.004,82.46211251235322
0.05,-0.21,0.12,3.392497753751101,60.27666668172127,113.12022495664802,52.84355827492675,,,,,
0.06,-0.21,0.12,5.945395900922847,58.64768953603138,111.0265266284496,52.37883709241823,,,,,
0.07,-0.21,0.12,8.43494882292201,56.7056852390155,108.4839492322603,51.77826399324479,,,,,
0.08,-0.21,0.12,10.854458039578349,54.43322957653574,105.44495361531077,51.01172403877502,,,,,
0.09,-0.21,0.12,13.198590513648185,51.80062568647959,101.83915613631062,50.03853044983103,,,,,
0.11,-0.2,0.12,18.81079374297305,51.95754828107447,102.056633616631,50.09908533555651,,,,,
0.12,-0.19,0.12,22.275644314577622,54.43322957653574,105.44495361531077,51.01172403877502,82.0,-277.0,1.476,4.986,78.77182237323191
0.13,-0.18,0.12,25.83765295427829,56.25425203566134,107.88569541415907,51.63144337849774,100.0,-262.0,1.8,4.716,81.93900170248598
0.14,-0.17,0.12,29.472459848343824,57.45516337434215,109.4711831406072,52.01601976626506,119.0,-244.0,2.142,4.392,78.10889834071403
0.15,-0.16,0.12,33.1523897340054,58.05237025006518,110.25246756094486,52.20009731087968,135.0,-230.0,2.43,4.14,78.33900688673555
0.16,-0.15,0.12,36.84761026599459,58.05237025006518,110.25246756094486,52.20009731087968,147.0,-220.0,2.646,3.96,77.27871634544663
0.17,-0.14,0.12,40.52754015165617,57.45516337434215,109.4711831406072,52.01601976626506,163.0,-203.0,2.934,3.654,77.52418977325722
0.18,-0.13,0.12,44.1623470457217,56.25425203566134,107.88569541415907,51.63144337849774,179.0,-185.0,3.222,3.33,81.05553651663777
0.19,-0.12,0.12,47.72435568542237,54.43322957653574,105.44495361531077,51.01172403877502,195.0,-171.0,3.51,3.078,76.05918747922567
0.2,-0.11,0.12,51.18920625702694,51.95754828107447,102.056633616631,50.09908533555651,212.0,-155.0,3.816,2.79,74.43117626371358
0.21,-0.09,0.12,56.801409486351815,51.80062568647959,101.83915613631062,50.03853044983103,226.0,-128.0,4.068,2.304,77.6659513557904
0.21,-0.08,0.12,59.14554196042165,54.43322957653574,105.44495361531077,51.01172403877502,229.0,-110.0,4.122,1.98,76.6550715869472
0.21,-0.07,0.12,61.56505117707799,56.7056852390155,108.4839492322603,51.77826399324479,227.0,-96.0,4.086,1.728,77.4919350642375
0.21,-0.06,0.12,64.05460409907715,58.64768953603138,111.0265266284496,52.37883709241823,228.0,-75.0,4.104,1.35,77.25283166331187
0.21,-0.05,0.12,66.6075022462489,60.27666668172127,113.12022495664802,52.84355827492675,223.0,-71.0,4.014,1.278,77.62087348130012
0.21,-0.04,0.12,69.2157021324374,61.60260742613228,114.79796346870307,53.19535604257081,227.0,-51.0,4.086,0.918,77.82030583337487
0.21,-0.03,0.12,71.86989764584402,62.6309537116024,116.08270855354476,53.45175484194237,222.0,-38.0,3.996,0.684,77.41446893184762
0.21,-0.02,0.12,74.55966796899449,63.3644290988825,116.9902527483729,53.6258236494904,224.0,-22.0,4.032,0.396,77.17512552629896
0.21,-0.01,0.12,77.27368900609373,63.804232908302254,117.53090399613278,53.726671087830525,223.0,-3.0,4.014,0.054,77.6659513557904
0.21,0.0,0.12,80.0,63.95080106788701,117.71049202227844,53.759690954391424,223.0,12.0,4.014,-0.216,77.62087348130012
0.21,0.01,0.12,82.72631099390627,63.804232908302254,117.53090399613278,53.726671087830525,222.0,17.0,3.996,-0.306,76.69419795525604
0.21,0.02,0.12,85.44033203100551,63.3644290988825,116.9902527483729,53.6258236494904,220.0,38.0,3.96,-0.684,77.79460135510689
0.21,0.03,0.12,88.13010235415598,62.6309537116024,116.08270855354476,53.45175484194237,217.0,52.0,3.906,-0.936,77.79460135510689
0.21,0.04,0.12,90.7842978675626,61.60260742613228,114.79796346870307,53.19535604257081,215.0,63.0,3.87,-1.134,77.98717843338096
0.21,0.05,0.12,93.3924977537511,60.27666668172127,113.12022495664802,52.84355827492675,215.0,83.0,3.87,-1.494,76.40026177965623
0.21,0.06,0.12,95.94539590092285,58.64768953603138,111.0265266284496,52.37883709241823,216.0,92.0,3.888,-1.656,77.20103626247513
0.21,0.07,0.12,98.434948822922,56.7056852390155,108.4839492322603,51.77826399324479,214.0,113.0,3.852,-2.034,84.72307831990054
0.21,0.08,0.12,100.85445803957836,54.43322957653574,105.44495361531077,51.01172403877502,215.0,121.0,3.87,-2.178,77.52418977325722
0.21,0.09,0.12,103.19859051364818,51.80062568647959,101.83915613631062,50.03853044983103,215.0,140.0,3.87,-2.52,76.47875521999558
0.2,0.11,0.12,108.81079374297306,51.95754828107447,102.056633616631,50.09908533555651,197.0,170.0,3.546,-3.06,86.03487664894976
0.19,0.12,0.12,112.27564431457763,54.43322957653574,105.44495361531077,51.01172403877502,180.0,186.0,3.24,-3.348,86.40023148117139
0.18,0.13,0.12,115.8376529542783,56.25425203566134,107.88569541415907,51.63144337849774,166.0,197.0,2.988,-3.546,77.3692445355388
0.17,0.14,0.12,119.47245984834385,57.45516337434215,109.4711831406072,52.01601976626506,146.0,214.0,2.628,-3.852,76.94153624668537
0.16,0.15,0.12,123.1523897340054,58.05237025006518,110.25246756094486,52.20009731087968,125.0,229.0,2.25,-4.122,78.23042886243178
0.15,0.16,0.12,126.8476102659946,58.05237025006518,110.25246756094486,52.20009731087968,111.0,238.0,1.998,-4.284,89.00561780022652
0.14,0.17,0.12,130.52754015165618,57.45516337434215,109.4711831406072,52.01601976626506,93.0,251.0,1.674,-4.518,79.1580697086532
0.13,0.18,0.12,134.1623470457217,56.25425203566134,107.88569541415907,51.63144337849774,74.0,265.0,1.332,-4.77,78.91767862779544
0.12,0.19,0.12,137.72435568542238,54.43322957653574,105.44495361531077,51.01172403877502,61.0,275.0,1.098,-4.95,78.64477096412705
0.11,0.2,0.12,141.18920625702694,51.95754828107447,102.056633616631,50.09908533555651,39.0,289.0,0.702,-5.202,77.20103626247513
0.09,0.21,0.12,146.80140948635182,51.80062568647959,101.83915613631062,50.03853044983103,,,,,
0.08,0.21,0.12,149.14554196042167,54.43322957653574,105.44495361531077,51.01172403877502,,,,,
0.1,0.21,0.12,144.53665493812838,48.75700772394399,97.5577056268796,48.8006979029356,,,,,
0.12,0.2,0.12,139.03624346792648,48.26390971040246,96.8527833511379,48.58887364073545,,,,,
0.13,0.19,0.12,135.61965527615513,50.53432716410418,100.07246070697886,49.53813354287468,76.0,281.0,1.368,-5.058,77.27871634544663
0.14,0.18,0.12,132.1250163489018,52.11418692415376,102.27339679989028,50.15920987573655,94.0,267.0,1.692,-4.806,76.53103945458993
0.15,0.17,0.12,128.57633437499734,53.04835801982617,103.55947578797225,50.511117768146086,113.0,254.0,2.034,-4.572,79.02531240052139
0.16,0.16,0.12,125.0,53.35771602761708,103.9828491808147,50.62513315319762,127.0,244.0,2.286,-4.392,77.00649323271382
0.17,0.15,0.12,121.42366562500266,53.04835801982617,103.55947578797225,50.511117768146086,146.0,226.0,2.628,-4.068,87.46427842267951
0.18,0.14,0.12,117.8749836510982,52.11418692415376,102.27339679989028,50.15920987573655,166.0,209.0,2.988,-3.762,77.6659513557904
0.19,0.13,0.12,114.38034472384489,50.53432716410418,100.07246070697886,49.53813354287468,179.0,199.0,3.222,-3.582,75.18643494673756
0.2,0.12,0.12,110.96375653207352,48.26390971040246,96.8527833511379,48.58887364073545,194.0,185.0,3.492,-3.33,86.97700845625813
0.21,0.1,0.12,105.46334506187162,48.75700772394399,97.5577056268796,48.8006979029356,219.0,150.0,3.942,-2.7,77.38862965578342
0.22,0.08,0.12,99.98310652189998,47.60016987455701,95.89897449168244,48.29880461712544,236.0,118.0,4.248,-2.124,78.23042886243178
0.22,0.07,0.12,97.65012421993012,50.05405478864742,99.39694906527988,49.34289427663245,235.0,107.0,4.23,-1.926,77.93587107359485
0.22,0.06,0.12,95.25511870305778,52.114186924153806,102.27339679989036,50.15920987573656,237.0,95.0,4.266,-1.71,76.40026177965623
0.22,0.05,0.12,92.80426606528675,53.81998302307632,104.61314323018884,50.7931602071125,241.0,75.0,4.338,-1.35,75.92759709091287
0.22,0.04,0.12,90.30484646876604,55.19518573838744,106.47155839772928,51.27637265934182,239.0,65.0,4.302,-1.17,77.89736837660179
0.22,0.03,0.12,87.76516601842533,56.25425203566134,107.88569541415907,51.63144337849774,241.0,44.0,4.338,-0.792,77.07788269017254
0.22,0.02,0.12,85.1944289077348,57.00589578259607,108.88029493910476,51.87439915650868,238.0,32.0,4.284,-0.576,77.89736837660179
0.22,0.01,0.12,82.60256220249981,57.45516337434215,109.4711831406072,52.01601976626506,238.0,14.0,4.284,-0.252,78.24321056807422
0.22,0.0,0.12,80.0,57.60465317232172,109.66719802545003,52.06254485312832,239.0,7.0,4.302,-0.126,77.80102827083971
0.22,-0.01,0.12,77.39743779750019,57.45516337434215,109.4711831406072,52.01601976626506,239.0,-16.0,4.302,0.288,77.93587107359485
0.22,-0.02,0.12,74.8055710922652,57.00589578259607,108.88029493910476,51.87439915650868,238.0,-31.0,4.284,0.558,78.39005038906404
0.22,-0.03,0.12,72.23483398157467,56.25425203566134,107.88569541415907,51.63144337849774,237.0,-39.0,4.266,0.702,79.17701686727027
0.22,-0.04,0.12,69.69515353123397,55.19518573838744,106.47155839772928,51.27637265934182,236.0,-57.0,4.248,1.026,78.29431652425353
0.22,-0.05,0.12,67.19573393471325,53.81998302307632,104.61314323018884,50.7931602071125,239.0,-74.0,4.302,1.332,76.32168761236873
0.22,-0.06,0.12,64.74488129694222,52.114186924153806,102.27339679989036,50.15920987573656,237.0,-87.0,4.266,1.566,89.19641248391103
0.22,-0.07,0.12,62.34987578006988,50.05405478864742,99.39694906527988,49.34289427663245,239.0,-99.0,4.302,1.782,78.44743462982075
0.22,-0.08,0.12,60.016893478100016,47.60016987455701,95.89897449168244,48.29880461712544,241.0,-115.0,4.338,2.07,77.3692445355388
0.22,-0.09,0.12,57.75097634278764,44.68476135705821,91.64265138016734,46.95789002310912,240.0,-133.0,4.32,2.394,75.50496672405067
0.21,-0.11,0.12,52.35402463626132,45.21182443607352,92.42016462744472,47.20834019137121,223.0,-166.0,4.014,2.988,76.32168761236873
0.2,-0.13,0.12,46.97613244420336,43.97228135164591,90.5860010163456,46.613719664699694,205.0,-196.0,3.69,3.528,78.00640999302557
0.19,-0.14,0.12,43.61564818416411,46.07752762548535,93.68955241326704,47.6120247877817,197.0,-203.0,3.546,3.654,78.10249675906654
0.18,-0.15,0.12,40.19442890773481,47.43305314812989,95.65793207231536,48.224878924185454,181.0,-219.0,3.258,3.942,77.64663547121665
0.17,-0.16,0.12,36.73570458892839,48.09866506084831,96.6158527309001,48.51718767005179,159.0,-241.0,2.862,4.338,78.85429601486528
0.16,-0.17,0.12,33.26429541107161,48.09866506084831,96.6158527309001,48.51718767005179,144.0,-254.0,2.592,4.572,79.12016177940993
0.15,-0.18,0.12,29.80557109226519,47.43305314812989,95.65793207231536,48.224878924185454,123.0,-270.0,2.214,4.86,80.4114419718985
0.14,-0.19,0.12,26.384351815835885,46.07752762548535,93.68955241326704,47.6120247877817,,,,,
0.13,-0.2,0.12,23.02386755579664,43.97228135164591,90.5860010163456,46.613719664699694,,,,,
0.11,-0.21,0.12,17.64597536373868,45.21182443607352,92.42016462744472,47.20834019137121,,,,,
0.09,-0.22,0.12,12.249023657212362,44.68476135705821,91.64265138016734,46.95789002310912,,,,,
0.08,-0.22,0.12,9.98310652189997,47.60016987455701,95.89897449168244,48.29880461712544,,,,,
0.07,-0.22,0.12,7.65012421993012,50.05405478864742,99.39694906527988,49.34289427663245,,,,,
0.06,-0.22,0.12,5.255118703057775,52.114186924153806,102.27339679989036,50.15920987573656,,,,,
0.05,-0.22,0.12,2.804266065286754,53.81998302307632,104.61314323018884,50.7931602071125,,,,,
0.05,-0.23,0.12,2.264773727892404,46.58988389273451,94.43631755781016,47.84643366507564,,,,,
0.06,-0.23,0.12,4.620873988631658,44.68476135705821,91.64265138016734,46.95789002310912,,,,,
0.07,-0.23,0.12,6.92751306414705,42.3232210621132,88.11566046688534,45.79243940477216,,,,,
0.08,-0.23,0.12,9.179008025810717,39.3957511582537,83.64566045464798,44.249909296394286,,,,,
0.1,-0.22,0.12,14.443954780416531,41.1826469424324,86.38693848314136,45.20429154070897,,,,,
0.12,-0.21,0.12,19.744881296942214,40.98889311067623,86.0916434521516,45.10275034147537,,,,,
0.14,-0.2,0.12,24.992020198558663,38.77614142510576,82.68574214137493,43.909600716269175,,,,,
0.15,-0.19,0.12,28.290163192243064,40.79401855670598,85.794163297386,45.00014474068004,134.0,-276.0,2.412,4.968,75.39230729988306
0.16,-0.18,0.12,31.6335393365702,41.94703213784924,87.54730057491714,45.6002684370679,146.0,-264.0,2.628,4.752,76.53757247260981
0.17,-0.17,0.12,35.0,42.32322106211315,88.11566046688529,45.792439404772125,167.0,-246.0,3.006,4.428,74.52516353554684
0.18,-0.16,0.12,38.3664606634298,41.94703213784924,87.54730057491714,45.6002684370679,181.0,-232.0,3.258,4.176,76.94153624668537
0.19,-0.15,0.12,41.70983680775693,40.79401855670598,85.794163297386,45.00014474068004,194.0,-220.0,3.492,3.96,77.31752712031083
0.2,-0.14,0.12,45.00797980144133,38.77614142510576,82.68574214137493,43.909600716269175,213.0,-201.0,3.834,3.618,73.02739212103907
0.21,-0.12,0.12,50.255118703057775,40.98889311067623,86.0916434521516,45.10275034147537,226.0,-175.0,4.068,3.15,73.17103251970687
0.22,-0.1,0.12,55.55604521958347,41.1826469424324,86.38693848314136,45.20429154070897,243.0,-141.0,4.374,2.538,75.13321502504735
0.23,-0.08,0.12,60.82099197418928,39.3957511582537,83.64566045464798,44.249909296394286,255.0,-118.0,4.59,2.124,75.96051605933177
0.23,-0.07,0.12,63.07248693585296,42.3232210621132,88.11566046688534,45.79243940477216,259.0,-96.0,4.662,1.728,74.0
0.23,-0.06,0.12,65.37912601136834,44.68476135705821,91.64265138016734,46.95789002310912,258.0,-84.0,4.644,1.512,75.02666192761077
0.23,-0.05,0.12,67.7352262721076,46.58988389273451,94.43631755781016,47.84643366507564,257.0,-70.0,4.626,1.26,74.84650960465692
0.23,-0.04,0.12,70.13419305691563,48.09866506084831,96.6158527309001,48.51718767005179,257.0,-51.0,4.626,0.918,77.3692445355388
0.23,-0.03,0.12,72.5685920288275,49.24632943520038,98.25412973909114,49.00780030389076,256.0,-37.0,4.608,0.666,76.53757247260981
0.23,-0.02,0.12,75.03025927188969,50.05405478864742,99.39694906527988,49.34289427663245,257.0,-17.0,4.626,0.306,76.8505042273634
0.23,-0.01,0.12,77.51044707800085,50.53432716410418,100.07246070697886,49.53813354287468,256.0,-6.0,4.608,0.108,76.84399781375251
0.23,0.0,0.12,80.0,50.69373230945842,100.29600507502178,49.60227276556336,255.0,14.0,4.59,-0.252,77.62087348130012
0.23,0.01,0.12,82.48955292199915,50.53432716410418,100.07246070697886,49.53813354287468,254.0,22.0,4.572,-0.396,76.69419795525604
0.23,0.02,0.12,84.96974072811031,50.05405478864742,99.39694906527988,49.34289427663245,253.0,35.0,4.554,-0.63,77.15568676384133
0.23,0.03,0.12,87.4314079711725,49.24632943520038,98.25412973909114,49.00780030389076,250.0,55.0,4.5,-0.99,77.07788269017254
0.23,0.04,0.12,89.86580694308437,48.09866506084831,96.6158527309001,48.51718767005179,251.0,63.0,4.518,-1.134,78.56844150166147
0.23,0.05,0.12,92.2647737278924,46.58988389273451,94.43631755781016,47.84643366507564,250.0,82.0,4.5,-1.476,76.69419795525604
0.23,0.06,0.12,94.62087398863166,44.68476135705821,91.64265138016734,46.95789002310912,250.0,98.0,4.5,-1.764,75.6042326857432
0.23,0.07,0.12,96.92751306414704,42.3232210621132,88.11566046688534,45.79243940477216,250.0,109.0,4.5,-1.962,75.45197147855052
0.23,0.08,0.12,99.17900802581072,39.3957511582537,83.64566045464798,44.249909296394286,247.0,128.0,4.446,-2.304,75.47184905645283
0.22,0.1,0.12,104.44395478041652,41.1826469424324,86.38693848314136,45.20429154070897,229.0,161.0,4.122,-2.898,74.24957912338628
0.21,0.12,0.12,109.74488129694222,40.98889311067623,86.0916434521516,45.10275034147537,214.0,185.0,3.852,-3.33,74.67261881037788
0.2,0.13,0.12,113.02386755579664,43.97228135164591,90.5860010163456,46.613719664699694,193.0,205.0,3.474,-3.69,76.6550715869472
0.19,0.14,0.12,116.38435181583588,46.07752762548535,93.68955241326704,47.6120247877817,179.0,215.0,3.222,-3.87,76.68767828015137
0.18,0.15,0.12,119.80557109226518,47.43305314812989,95.65793207231536,48.224878924185454,165.0,226.0,2.97,-4.068,75.95393340703298
0.17,0.16,0.12,123.2642954110716,48.09866506084831,96.6158527309001,48.51718767005179,140.0,247.0,2.52,-4.446,87.14355971613737
0.16,0.17,0.12,126.7357045889284,48.09866506084831,96.6158527309001,48.51718767005179,126.0,259.0,2.268,-4.662,77.00649323271382
0.15,0.18,0.12,130.19442890773482,47.43305314812989,95.65793207231536,48.224878924185454,105.0,272.0,1.89,-4.896,78.31347265956222
