x,y,z,t0,t1,t2,t3,xc_px,yc_px,xc,yc,diagonal
0.14,0.19,0.12,133.61564818416412,46.07752762548535,93.68955241326704,47.6120247877817,89.0,283.0,1.602,-5.094,78.91767862779544
0.13,0.2,0.12,136.97613244420336,43.97228135164591,90.5860010163456,46.613719664699694,,,,,
0.11,0.21,0.12,142.35402463626133,45.21182443607352,92.42016462744472,47.20834019137121,,,,,
0.09,0.22,0.12,147.75097634278762,44.68476135705821,91.64265138016734,46.95789002310912,,,,,
0.1,0.22,0.12,145.55604521958347,41.1826469424324,86.38693848314136,45.20429154070897,,,,,
0.12,0.21,0.12,140.25511870305778,40.98889311067623,86.0916434521516,45.10275034147537,,,,,
0.14,0.2,0.12,135.00797980144134,38.77614142510576,82.68574214137493,43.909600716269175,,,,,
0.15,0.19,0.12,131.70983680775694,40.79401855670598,85.794163297386,45.00014474068004,112.0,281.0,2.016,-5.058,74.24284477308234
0.16,0.18,0.12,128.3664606634298,41.94703213784924,87.54730057491714,45.6002684370679,126.0,270.0,2.268,-4.86,74.02702209328699
0.17,0.17,0.12,125.0,42.32322106211315,88.11566046688529,45.792439404772125,140.0,259.0,2.52,-4.662,75.05997601918082
0.18,0.16,0.12,121.6335393365702,41.94703213784924,87.54730057491714,45.6002684370679,161.0,243.0,2.898,-4.374,72.69112738154499
0.19,0.15,0.12,118.29016319224309,40.79401855670598,85.794163297386,45.00014474068004,176.0,230.0,3.168,-4.14,75.50496672405067
0.2,0.14,0.12,114.99202019855866,38.77614142510576,82.68574214137493,43.909600716269175,193.0,217.0,3.474,-3.906,72.27724399837061
0.21,0.13,0.12,111.7594800848128,35.67464448170849,77.808373682206,42.13372920049751,209.0,202.0,3.762,-3.636,74.04052944165107
0.22,0.11,0.12,106.565051177078,36.82782589672141,79.63594611487147,42.80812021815007,234.0,167.0,4.212,-3.006,74.73285756613352
0.23,0.09,0.12,101.3706222693432,35.67464448170849,77.808373682206,42.13372920049751,248.0,141.0,4.464,-2.538,73.92563831310488
0.22,0.09,0.12,102.24902365721236,44.68476135705821,91.64265138016734,46.95789002310912,235.0,140.0,4.23,-2.52,75.66372975210778
0.21,0.11,0.12,107.64597536373869,45.21182443607352,92.42016462744472,47.20834019137121,217.0,169.0,3.906,-3.042,75.23961722390672
0.13,0.21,0.12,138.2405199151872,35.67464448170849,77.808373682206,42.13372920049751,120.0,283.0,2.16,-5.094,70.25667228100119
0.11,0.22,0.12,143.43494882292202,36.82782589672141,79.63594611487147,42.80812021815007,,,,,
0.09,0.23,0.12,148.6293777306568,35.67464448170849,77.808373682206,42.13372920049751,,,,,
0.08,0.24,0.12,151.56505117707798,26.30841692024044,62.34249813007185,36.034081209831406,,,,,
0.14,0.21,0.12,136.30993247402023,27.646414129903256,64.62042416427091,36.97401003436767,,,,,
0.24,0.08,0.12,98.434948822922,26.30841692024044,62.34249813007185,36.034081209831406,186.0,242.0,3.348,-4.356,71.84705978674423
0.24,-0.08,0.12,61.56505117707799,26.30841692024044,62.34249813007185,36.034081209831406,280.0,78.0,5.04,-1.404,71.50524456289902
0.21,-0.14,0.12,46.30993247402021,27.646414129903256,64.62042416427091,36.97401003436767,282.0,-77.0,5.076,1.386,71.30918594402827
0.21,-0.13,0.12,48.2405199151872,35.67464448170849,77.808373682206,42.13372920049751,225.0,-193.0,4.05,3.474,76.00657866263946
0.22,-0.11,0.12,53.43494882292201,36.82782589672141,79.63594611487147,42.80812021815007,242.0,-159.0,4.356,2.862,72.56031973468694
0.23,-0.09,0.12,58.62937773065682,35.67464448170849,77.808373682206,42.13372920049751,256.0,-132.0,4.608,2.376,73.00684899377592
0.21,-0.1,0.12,54.53665493812838,48.75700772394399,97.5577056268796,48.8006979029356,230.0,-144.0,4.14,2.592,80.06247560499239
0.2,-0.12,0.12,49.03624346792648,48.26390971040246,96.8527833511379,48.58887364073545,209.0,-177.0,3.762,3.186,78.02563681252464
0.19,-0.13,0.12,45.61965527615513,50.53432716410418,100.07246070697886,49.53813354287468,193.0,-193.0,3.474,3.474,76.00657866263946
0.18,-0.14,0.12,42.1250163489018,52.11418692415376,102.27339679989028,50.15920987573655,177.0,-208.0,3.186,3.744,79.51100552753688
0.17,-0.15,0.12,38.57633437499735,53.04835801982617,103.55947578797225,50.511117768146086,162.0,-224.0,2.916,4.032,79.2464510246358
0.16,-0.16,0.12,35.0,53.35771602761708,103.9828491808147,50.62513315319762,147.0,-237.0,2.646,4.266,81.25269226308751
0.15,-0.17,0.12,31.42366562500265,53.04835801982617,103.55947578797225,50.511117768146086,126.0,-254.0,2.268,4.572,79.6994353806851
0.14,-0.18,0.12,27.874983651098205,52.11418692415376,102.27339679989028,50.15920987573655,103.0,-270.0,1.854,4.86,81.93900170248598
0.13,-0.19,0.12,24.380344723844864,50.53432716410418,100.07246070697886,49.53813354287468,,,,,
0.12,-0.2,0.12,20.96375653207352,48.26390971040246,96.8527833511379,48.58887364073545,,,,,
0.1,-0.21,0.12,15.463345061871609,48.75700772394399,97.5577056268796,48.8006979029356,,,,,
0.11,-0.22,0.12,16.56505117707799,36.82782589672141,79.63594611487147,42.80812021815007,,,,,
0.09,-0.23,0.12,11.370622269343189,35.67464448170849,77.808373682206,42.13372920049751,,,,,
0.13,-0.21,0.12,21.7594800848128,35.67464448170849,77.808373682206,42.13372920049751,,,,,
0.08,-0.24,0.12,8.43494882292201,26.30841692024044,62.34249813007185,36.034081209831406,,,,,
0.1,-0.15,0.12,23.690067525979785,81.39694562718014,136.9516808202597,55.55473519307953,40.0,-233.0,0.72,4.194,99.84988733093292
0.11,-0.14,0.12,28.157226587369053,82.67343877744266,138.19150501649042,55.51806623904776,74.0,-193.0,1.332,3.474,85.09406559801923
0.12,-0.13,0.12,32.709389957361466,83.31733000565684,138.8081780811752,55.49084807551837,84.0,-172.0,1.512,3.096,78.84795495128583
0.13,-0.12,0.12,37.29061004263853,83.31733000565684,138.8081780811752,55.49084807551837,100.0,-157.0,1.8,2.826,78.44743462982075
0.14,-0.11,0.12,41.84277341263094,82.67343877744266,138.19150501649042,55.51806623904776,108.0,-148.0,1.944,2.664,77.41446893184762
0.15,-0.1,0.12,46.30993247402021,81.39694562718014,136.9516808202597,55.55473519307953,129.0,-130.0,2.322,2.34,77.0
0.15,-0.09,0.12,49.03624346792648,84.45374712679643,139.88229784182084,55.4285507150244,128.0,-115.0,2.304,2.07,78.16009211867653
0.15,-0.08,0.12,51.92751306414704,87.26902978883984,142.46496844209707,55.19593865325725,124.0,-105.0,2.232,1.89,78.23042886243178
0.15,-0.07,0.12,54.98310652189997,89.8261093982419,144.7144221506847,54.88831275244282,125.0,-93.0,2.25,1.674,75.8023746329889
0.15,-0.06,0.12,58.198590513648185,92.10497830575515,146.6422365812282,54.537258275473015,124.0,-75.0,2.232,1.35,75.92759709091287
0.15,-0.05,0.12,61.56505117707799,94.08380395514152,148.2577740429466,54.17397008780505,123.0,-61.0,2.214,1.098,76.53757247260981
0.15,-0.04,0.12,65.06858282186245,95.74046806745588,149.56874872127253,53.82828065381664,122.0,-52.0,2.196,0.936,76.55063683601855
0.15,-0.03,0.12,68.69006752597979,97.05411985044324,150.58151326540266,53.52739341495942,120.0,-36.0,2.16,0.648,76.55716818169282
0.15,-0.02,0.12,72.40535663140855,98.00666927119644,151.30114035755793,53.29447108636149,119.0,-24.0,2.142,0.432,76.53757247260981
0.15,-0.01,0.12,76.18592516570965,98.58411711353742,151.73137390544852,53.147256791911104,120.0,-11.0,2.16,0.198,77.38862965578342
0.15,0.0,0.12,80.0,98.77760954436248,151.87452426188213,53.09691471751963,119.0,2.0,2.142,-0.036,76.60939890117922
0.15,0.01,0.12,83.81407483429035,98.58411711353742,151.73137390544852,53.147256791911104,118.0,15.0,2.124,-0.27,77.23341245859851
0.15,0.02,0.12,87.59464336859145,98.00666927119644,151.30114035755793,53.29447108636149,117.0,26.0,2.106,-0.468,77.07788269017254
0.15,0.03,0.12,91.3099324740202,97.05411985044324,150.58151326540266,53.52739341495942,113.0,36.0,2.034,-0.648,86.68333173107735
0.15,0.04,0.12,94.93141717813756,95.74046806745588,149.56874872127253,53.82828065381664,118.0,52.0,2.124,-0.936,76.60939890117922
0.15,0.05,0.12,98.434948822922,94.08380395514152,148.2577740429466,54.17397008780505,115.0,64.0,2.07,-1.152,76.55063683601855
0.15,0.06,0.12,101.80140948635182,92.10497830575515,146.6422365812282,54.537258275473015,118.0,75.0,2.124,-1.35,84.59905436823747
0.15,0.07,0.12,105.01689347810004,89.8261093982419,144.7144221506847,54.88831275244282,115.0,96.0,2.07,-1.728,85.61541917201598
0.15,0.08,0.12,108.07248693585296,87.26902978883984,142.46496844209707,55.19593865325725,115.0,107.0,2.07,-1.926,85.7962703152066
0.15,0.09,0.12,110.96375653207352,84.45374712679643,139.88229784182084,55.4285507150244,118.0,121.0,2.124,-2.178,77.4919350642375
0.15,0.1,0.12,113.6900675259798,81.39694562718014,136.9516808202597,55.55473519307953,114.0,138.0,2.052,-2.484,87.55569655939013
0.14,0.11,0.12,118.15722658736904,82.67343877744266,138.19150501649042,55.51806623904776,100.0,153.0,1.8,-2.754,87.47571091451616
0.13,0.12,0.12,122.70938995736148,83.31733000565684,138.8081780811752,55.49084807551837,82.0,167.0,1.476,-3.006,77.41446893184762
0.12,0.13,0.12,127.29061004263852,83.31733000565684,138.8081780811752,55.49084807551837,66.0,178.0,1.188,-3.204,79.02531240052139
0.11,0.14,0.12,131.84277341263095,82.67343877744266,138.19150501649042,55.51806623904776,49.0,186.0,0.882,-3.348,90.93404203047392
0.1,0.15,0.12,136.30993247402023,81.39694562718014,136.9516808202597,55.55473519307953,35.0,199.0,0.63,-3.582,87.47571091451616
0.09,0.15,0.12,139.03624346792648,84.45374712679643,139.88229784182084,55.4285507150244,19.0,198.0,0.342,-3.564,79.30952023559341
0.1,0.14,0.12,134.46232220802565,86.09980676955018,141.40587832411413,55.30607155456396,38.0,183.0,0.684,-3.294,77.92945527847606
0.11,0.13,0.12,129.7636416907262,87.10110165024413,142.31403814814533,55.2129364979012,56.0,171.0,1.008,-3.078,78.10249675906654
0.12,0.12,0.12,125.0,87.43726353453387,142.61577677772152,55.17851324318767,70.0,160.0,1.26,-2.88,78.10249675906654
0.13,0.11,0.12,120.2363583092738,87.10110165024413,142.31403814814533,55.2129364979012,87.0,145.0,1.566,-2.61,78.08969202141856
0.14,0.1,0.12,115.53767779197436,86.09980676955018,141.40587832411413,55.30607155456396,98.0,132.0,1.764,-2.376,87.86353054595519
0.09,0.14,0.12,137.26477372789242,89.30875964113709,144.2666903041677,54.95793066303061,55.0,162.0,0.99,-2.916,74.10802925459562
0.1,0.09,0.12,121.98721249581666,107.8600756956438,158.0291339974189,50.16905830177512,40.0,106.0,0.72,-1.908,77.52418977325722
0.1,0.08,0.12,118.65980825409008,111.720576938281,160.31616249362438,48.59558555534336,40.0,93.0,0.72,-1.674,76.79192665899195
0.1,0.07,0.12,114.99202019855866,115.32537028508844,162.27841132779272,46.953041042704285,36.0,77.0,0.648,-1.386,87.66413177577246
0.1,0.06,0.12,110.96375653207352,118.61961415120756,163.92704753857686,45.30743338736932,36.0,65.0,0.648,-1.17,88.32326986700618
0.1,0.05,0.12,106.565051177078,121.54446694984355,165.2760867370148,43.73161978717124,35.0,52.0,0.63,-0.936,87.31551981177229
0.1,0.04,0.12,101.80140948635182,124.040350433703,166.342305668604,42.301955234901016,33.0,40.0,0.594,-0.72,87.23531395025755
0.1,0.03,0.12,96.69924423399362,126.05072799461364,167.14426744733095,41.09353945271731,34.0,29.0,0.612,-0.522,77.93587107359485
0.1,0.02,0.12,91.3099324740202,127.52609410715198,167.70047100108536,40.1743768939334,44.0,21.0,0.792,-0.378,86.21484790916237
0.1,0.01,0.12,85.71059313749964,128.42778499877244,168.02688495423502,39.59909995546256,42.0,8.0,0.756,-0.144,86.37129152675674
0.1,0.0,0.12,80.0,128.7311692405338,168.1343989399437,39.40322969940991,42.0,4.0,0.756,-0.072,85.14693182963201
0.1,-0.01,0.12,74.28940686250036,128.42778499877244,168.02688495423502,39.59909995546256,44.0,-7.0,0.792,0.126,76.55063683601855
0.1,-0.02,0.12,68.69006752597979,127.52609410715198,167.70047100108536,40.1743768939334,45.0,-19.0,0.81,0.342,76.92203845452875
0.1,-0.03,0.12,63.300755766006375,126.05072799461364,167.14426744733095,41.09353945271731,44.0,-34.0,0.792,0.612,76.24303246854758
0.1,-0.04,0.12,58.198590513648185,124.040350433703,166.342305668604,42.301955234901016,47.0,-39.0,0.846,0.702,75.43208866258443
0.1,-0.05,0.12,53.43494882292201,121.54446694984355,165.2760867370148,43.73161978717124,49.0,-53.0,0.882,0.954,75.8023746329889
0.1,-0.06,0.12,49.03624346792648,118.61961415120756,163.92704753857686,45.30743338736932,53.0,-68.0,0.954,1.224,75.05997601918082
0.1,-0.07,0.12,45.00797980144133,115.32537028508844,162.27841132779272,46.953041042704285,51.0,-82.0,0.918,1.476,75.1065909225016
0.1,-0.08,0.12,41.34019174590991,111.720576938281,160.31616249362438,48.59558555534336,56.0,-91.0,1.008,1.638,75.23961722390672
0.1,-0.09,0.12,38.01278750418334,107.8600756956438,158.0291339974189,50.16905830177512,55.0,-108.0,0.99,1.944,74.33034373659252
0.09,-0.09,0.12,35.0,112.18991039678934,160.58106686338743,48.39115646659811,32.0,-102.0,0.576,1.836,80.77747210701756
0.08,-0.09,0.12,31.6335393365702,116.32127325085426,162.79131414791703,46.47004089706277,18.0,-99.0,0.324,1.782,79.37883848986453
0.07,-0.09,0.12,27.874983651098205,120.19852829231571,164.66865798218828,44.47012968987256,3.0,-95.0,0.054,1.71,80.52949770115296
0.06,-0.09,0.12,23.690067525979785,123.75820663832415,166.22569495565563,42.46748831733146,-5.0,-91.0,-0.09,1.638,80.06247560499239
0.05,-0.09,0.12,19.05460409907714,126.93189152893574,167.47975837422098,40.54786684528523,-14.0,-91.0,-0.252,1.638,80.15609770940699
0.05,-0.08,0.12,22.0053832080835,132.1659034852314,169.2699045712968,37.1040010860654,-13.0,-83.0,-0.234,1.494,78.89233169326408
0.06,-0.08,0.12,26.869897645844013,128.7311692405338,168.1343989399437,39.40322969940991,1.0,-86.0,0.018,1.548,77.47257579298626
0.07,-0.08,0.12,31.185925165709648,124.89427231794797,166.68914579943367,41.794873481485695,10.0,-91.0,0.18,1.638,75.61084578286372
0.08,-0.08,0.12,35.0,120.73353678071834,164.9128354063405,44.17929862562215,25.0,-90.0,0.45,1.62,77.3692445355388
0.09,-0.08,0.12,38.3664606634298,116.32127325085426,162.79131414791703,46.47004089706277,37.0,-93.0,0.666,1.674,76.2954782408499
0.09,-0.07,0.12,42.1250163489018,120.19852829231571,164.66865798218828,44.47012968987256,27.0,-75.0,0.486,1.35,79.63039620647382
0.09,-0.06,0.12,46.309932474020215,123.75820663832415,166.22569495565563,42.46748831733146,28.0,-63.0,0.504,1.134,78.10249675906654
0.09,-0.05,0.12,50.94539590092285,126.93189152893574,167.47975837422098,40.54786684528523,27.0,-53.0,0.486,0.954,77.05841939723393
0.09,-0.04,0.12,56.03751102542181,129.6499665765463,168.45288589358708,38.8029193170408,36.0,-44.0,0.648,0.792,76.2954782408499
0.09,-0.03,0.12,61.56505117707799,131.84600996281682,169.1705264916102,37.32451652879335,33.0,-34.0,0.594,0.612,76.92203845452875
0.09,-0.02,0.12,67.47119229084849,133.46151314909193,169.658871680743,36.19735853165111,,,,,
0.09,-0.01,0.12,73.6598082540901,134.45050516927688,169.9410873899123,35.49058222063542,32.0,-14.0,0.576,0.252,84.72307831990054
0.09,0.0,0.12,80.0,134.78354996815568,170.0332386717305,35.249688703574826,36.0,1.0,0.648,-0.018,76.05918747922567
0.09,0.01,0.12,86.3401917459099,134.45050516927688,169.9410873899123,35.49058222063542,34.0,11.0,0.612,-0.198,84.8999411071645
0.09,0.02,0.12,92.52880770915152,133.46151314909193,169.658871680743,36.19735853165111,32.0,16.0,0.576,-0.288,86.05230967266364
0.09,0.03,0.12,98.434948822922,131.84600996281682,169.1705264916102,37.32451652879335,34.0,31.0,0.612,-0.558,85.58621384311844
0.09,0.04,0.12,103.96248897457818,129.6499665765463,168.45288589358708,38.8029193170408,35.0,38.0,0.63,-0.684,84.970583144992
0.09,0.05,0.12,109.05460409907715,126.93189152893574,167.47975837422098,40.54786684528523,31.0,54.0,0.558,-0.972,86.02325267042627
0.09,0.06,0.12,113.6900675259798,123.75820663832415,166.22569495565563,42.46748831733146,31.0,61.0,0.558,-1.098,85.86617494683223
0.09,0.07,0.12,117.8749836510982,120.19852829231571,164.66865798218828,44.47012968987256,32.0,73.0,0.576,-1.314,86.49277426467485
0.09,0.08,0.12,121.6335393365702,116.32127325085426,162.79131414791703,46.47004089706277,35.0,88.0,0.63,-1.584,76.6550715869472
0.09,0.09,0.12,125.0,112.18991039678934,160.58106686338743,48.39115646659811,27.0,103.0,0.486,-1.854,77.05841939723393
0.08,0.09,0.12,128.3664606634298,116.32127325085426,162.79131414791703,46.47004089706277,10.0,92.0,0.18,-1.656,89.1403387922662
0.07,0.09,0.12,132.1250163489018,120.19852829231571,164.66865798218828,44.47012968987256,-1.0,90.0,-0.018,-1.62,78.5175139698144
0.06,0.09,0.12,136.30993247402023,123.75820663832415,166.22569495565563,42.46748831733146,-10.0,84.0,-0.18,-1.512,78.44743462982075
0.05,0.09,0.12,140.94539590092285,126.93189152893574,167.47975837422098,40.54786684528523,-20.0,82.0,-0.36,-1.476,77.62087348130012
0.05,0.08,0.12,137.99461679191648,132.1659034852314,169.2699045712968,37.1040010860654,-23.0,71.0,-0.414,-1.278,88.32326986700618
0.06,0.08,0.12,133.13010235415598,128.7311692405338,168.1343989399437,39.40322969940991,-9.0,83.0,-0.162,-1.494,77.27871634544663
0.07,0.08,0.12,128.81407483429035,124.89427231794797,166.68914579943367,41.794873481485695,5.0,84.0,0.09,-1.512,76.23647421018367
0.08,0.08,0.12,125.0,120.73353678071834,164.9128354063405,44.17929862562215,16.0,90.0,0.288,-1.62,77.00649323271382
0.08,0.07,0.12,121.18592516570963,124.89427231794797,166.68914579943367,41.794873481485695,9.0,70.0,0.162,-1.26,79.1580697086532
0.08,0.06,0.12,116.86989764584402,128.7311692405338,168.1343989399437,39.40322969940991,10.0,55.0,0.18,-0.99,90.2551937563706
0.08,0.05,0.12,112.00538320808349,132.1659034852314,169.2699045712968,37.1040010860654,13.0,48.0,0.234,-0.864,78.33900688673555
0.08,0.04,0.12,106.565051177078,135.11831389240547,170.12439315187885,35.00607925947339,17.0,39.0,0.306,-0.702,86.7294644281861
0.08,0.03,0.12,100.55604521958348,137.51132779897958,170.73254553597937,33.221217736999805,19.0,29.0,0.342,-0.522,86.76981041814025
0.08,0.02,0.12,94.03624346792648,139.2763804021679,171.13137498951443,31.854994587346543,20.0,19.0,0.36,-0.342,77.42092740338364
0.08,0.01,0.12,87.1250163489018,140.35899570524057,171.35460217598126,30.995606470740697,21.0,8.0,0.378,-0.144,87.72684879784524
0.08,0.0,0.12,80.0,140.7239388565398,171.42612153127155,30.702182674731745,23.0,0.0,0.414,0.0,86.05230967266364
0.08,-0.01,0.12,72.8749836510982,140.35899570524057,171.35460217598126,30.995606470740697,22.0,-10.0,0.396,0.18,84.90583018850944
0.08,-0.02,0.12,65.96375653207352,139.2763804021679,171.13137498951443,31.854994587346543,21.0,-20.0,0.378,0.36,86.53900854527974
0.08,-0.03,0.12,59.44395478041653,137.51132779897958,170.73254553597937,33.221217736999805,23.0,-30.0,0.414,0.54,86.1278120005379
0.08,-0.04,0.12,53.43494882292201,135.11831389240547,170.12439315187885,35.00607925947339,24.0,-40.0,0.432,0.72,76.94153624668537
0.08,-0.05,0.12,47.994616791916506,132.1659034852314,169.2699045712968,37.1040010860654,25.0,-53.0,0.45,0.954,76.02631123499285
0.08,-0.06,0.12,43.13010235415598,128.7311692405338,168.1343989399437,39.40322969940991,27.0,-62.0,0.486,1.116,85.05292469985967
0.08,-0.07,0.12,38.81407483429035,124.89427231794797,166.68914579943367,41.794873481485695,25.0,-77.0,0.45,1.386,75.95393340703298
0.07,-0.07,0.12,35.0,129.34224671641658,168.34741299965646,39.005166283239845,6.0,-69.0,0.108,1.242,78.84795495128583
0.06,-0.07,0.12,30.601294645004465,133.46151314909193,169.658871680743,36.19735853165111,-1.0,-71.0,-0.018,1.278,77.79460135510689
0.05,-0.07,0.12,25.53767779197438,137.16401463675476,170.64905242482325,33.485037788068496,-11.0,-72.0,-0.198,1.296,78.7210264160726
0.05,-0.06,0.12,29.80557109226519,141.83133785218513,171.63146118223517,29.800123330050027,-15.0,-59.0,-0.27,1.062,78.39005038906404
0.06,-0.06,0.12,35.0,137.8605118603851,170.8148367150398,32.95432485465474,2.0,-62.0,0.036,1.116,76.90253571892151
0.07,-0.06,0.12,39.398705354995535,133.46151314909193,169.658871680743,36.19735853165111,14.0,-61.0,0.252,1.098,76.53103945458993
0.07,-0.05,0.12,44.46232220802562,137.16401463675476,170.64905242482325,33.485037788068496,9.0,-52.0,0.162,0.936,87.14355971613737
0.07,-0.04,0.12,50.255118703057775,140.35899570524057,171.35460217598126,30.995606470740697,11.0,-41.0,0.198,0.738,77.1621668954417
0.07,-0.03,0.12,56.801409486351815,142.95816410358125,171.8220673127333,28.8639032091521,10.0,-29.0,0.18,0.522,77.46612162745726
0.06,-0.03,0.12,53.43494882292201,148.0869167250413,172.4426377744681,24.35572104942682,-3.0,-27.0,-0.054,0.486,87.13208364316786
0.05,-0.03,0.12,49.03624346792648,152.7917689985149,172.61606691377924,19.824297915264356,-8.0,-30.0,-0.144,0.54,77.05841939723393
0.05,-0.04,0.12,41.34019174590991,149.7545868812887,172.5507440615227,22.796157180233987,-12.0,-38.0,-0.216,0.684,78.63841300535
0.06,-0.04,0.12,46.30993247402021,145.27336941040355,172.15376619373865,26.880396783335087,-4.0,-37.0,-0.072,0.666,87.00574693662483
0.06,-0.05,0.12,40.1944289077348,141.83133785218513,171.63146118223517,29.800123330050027,-1.0,-49.0,-0.018,0.882,86.70063436907483
0.05,-0.05,0.12,35.0,146.0643461094779,172.2479912259844,26.18364511650652,-13.0,-45.0,-0.234,0.81,87.66413177577246
0.05,-0.02,0.12,58.198590513648185,155.06734180042295,172.54254047140097,17.47519867097803,-4.0,-25.0,-0.072,0.45,74.81310045707235
0.06,-0.02,0.12,61.56505117707799,150.17886369340545,172.570342442144,22.391478748738567,-5.0,-18.0,-0.09,0.324,87.36131867136622
0.07,-0.02,0.12,64.05460409907715,144.88158087985204,172.10343471055006,27.221853830698013,9.0,-18.0,0.162,0.324,87.09190547921202
0.07,-0.01,0.12,71.86989764584402,146.0643461094779,172.2479912259844,26.18364511650652,7.0,-12.0,0.126,0.216,85.95929269136641
0.06,-0.01,0.12,70.53767779197437,151.470430312234,172.60943514370618,21.13900483147219,-2.0,-11.0,-0.036,0.198,85.95929269136641
0.05,-0.01,0.12,68.69006752597979,156.4823218069953,172.43802577281755,15.955703965822272,1.0,-13.0,0.018,0.234,76.96752561957543
0.05,0.0,0.12,80.0,156.96324040401964,172.39145162649356,15.42821122247392,1.0,-2.0,0.018,0.036,86.40023148117139
0.06,0.0,0.12,80.0,151.9074538329724,172.61545213559398,20.70799830262156,-1.0,-1.0,-0.018,0.018,86.83317338436964
0.07,0.0,0.12,80.0,146.46361476660906,172.2917476457367,25.828132879127686,7.0,-1.0,0.126,0.018,86.21484790916237
0.07,0.01,0.12,88.13010235415598,146.0643461094779,172.2479912259844,26.18364511650652,5.0,8.0,0.09,-0.144,86.55634003352961
0.06,0.01,0.12,89.46232220802563,151.470430312234,172.60943514370618,21.13900483147219,-2.0,8.0,-0.036,-0.144,86.55634003352961
0.05,0.01,0.12,91.3099324740202,156.4823218069953,172.43802577281755,15.955703965822272,-2.0,9.0,-0.036,-0.162,87.00574693662483
0.05,0.02,0.12,101.80140948635182,155.06734180042295,172.54254047140097,17.47519867097803,-6.0,19.0,-0.108,-0.342,87.66413177577246
0.06,0.02,0.12,98.434948822922,150.17886369340545,172.570342442144,22.391478748738567,-6.0,15.0,-0.108,-0.27,87.32124598286491
0.07,0.02,0.12,95.94539590092285,144.88158087985204,172.10343471055006,27.221853830698013,6.0,17.0,0.108,-0.306,86.82165628459296
0.07,0.03,0.12,103.19859051364818,142.95816410358125,171.8220673127333,28.8639032091521,6.0,26.0,0.108,-0.468,87.23531395025755
0.07,0.04,0.12,109.74488129694222,140.35899570524057,171.35460217598126,30.995606470740697,7.0,36.0,0.126,-0.648,87.28115489611719
0.07,0.05,0.12,115.53767779197436,137.16401463675476,170.64905242482325,33.485037788068496,5.0,48.0,0.09,-0.864,87.47571091451616
0.07,0.06,0.12,120.60129464500446,133.46151314909193,169.658871680743,36.19735853165111,5.0,58.0,0.09,-1.044,87.28115489611719
0.07,0.07,0.12,125.0,129.34224671641658,168.34741299965646,39.005166283239845,6.0,72.0,0.108,-1.296,74.00675644831355
0.06,0.07,0.12,129.39870535499554,133.46151314909193,169.658871680743,36.19735853165111,-6.0,66.0,-0.108,-1.188,87.14355971613737
0.05,0.07,0.12,134.46232220802565,137.16401463675476,170.64905242482325,33.485037788068496,-19.0,65.0,-0.342,-1.17,78.44743462982075
0.05,0.06,0.12,130.19442890773482,141.83133785218513,171.63146118223517,29.800123330050027,-20.0,53.0,-0.36,-0.954,87.82368700982668
0.06,0.06,0.12,125.0,137.8605118603851,170.8148367150398,32.95432485465474,-6.0,56.0,-0.108,-1.008,88.0056816347672
0.06,0.05,0.12,119.8055710922652,141.83133785218513,171.63146118223517,29.800123330050027,-6.0,42.0,-0.108,-0.756,87.96590248499699
0.06,0.04,0.12,113.6900675259798,145.27336941040355,172.15376619373865,26.880396783335087,-8.0,33.0,-0.144,-0.594,88.29496021857646
0.05,0.04,0.12,118.65980825409008,149.7545868812887,172.5507440615227,22.796157180233987,-18.0,30.0,-0.324,-0.54,88.68483523128404
0.05,0.05,0.12,125.0,146.0643461094779,172.2479912259844,26.18364511650652,-19.0,40.0,-0.342,-0.72,88.0056816347672
0.05,0.03,0.12,110.96375653207352,152.7917689985149,172.61606691377924,19.824297915264356,-11.0,24.0,-0.198,-0.432,87.64131445842195
0.06,0.03,0.12,106.565051177078,148.0869167250413,172.4426377744681,24.35572104942682,-8.0,24.0,-0.144,-0.432,87.31551981177229
